"entity_name","ls","p"
"BROOKLYN DREAMS CHARTER SCHOOL",0.236372169872531,0.00202307807582796
"TRANSIT TECH CAREER AND TECHNICAL EDUCATION HIGH SCHOOL",0.237535014610011,0.00218922458447084
"PS 287 BAILEY K ASHFORD",0.240323346867934,0.000410479609588282
"PS 202 ERNEST S JENKYNS",0.244373882590194,0.000993621277177985
"INTERNATIONAL CHARTER SCHOOL OF NY",0.244762326748113,0.00111741671499032
"PS 132 CONSELYEA SCHOOL (THE)",0.246274993127636,0.00222506010594283
"BROOKLYN PROSPECT CHARTER-CSD 13",0.246580297164494,0.00228370005016973
"PS 54 SAMUEL C BARNES",0.247118831118488,0.00056359501951407
"SATELLITE EAST MIDDLE SCHOOL",0.247682834543502,0.000302973045172304
"PS 67 CHARLES A DORSEY",0.248280543176543,0.000635266062458056
"PS 213 NEW LOTS",0.248323022708635,0.000746030401553307
"IS 96 SETH LOW",0.251265080081954,0.00258667309534203
"JHS 234 ARTHUR W CUNNINGHAM",0.254483821074868,0.00575648785827377
"MS 113 RONALD EDMONDS LEARNING CENTER",0.255114821941589,0.00114022113774523
"COBBLE HILL SCHOOL OF AMERICAN STUDIES",0.255976409361237,0.0019025404126949
"ACHIEVEMENT FIRST APOLLO CHARTER SCHOOL",0.256348301489674,0.00281797509757035
"MS 442 CARROLL GARDENS SCHOOL FOR INNOVATION",0.256373408701462,0.000980590178460897
"PS 81 THADDEUS STEVENS",0.258898374381471,0.000820959219176565
"EAST NEW YORK ELEMENTARY SCHOOL OF EXCELLENCE",0.261108654925941,0.00155395852201278
"PS 346 ABE STARK",0.261440398464366,0.00174290945341056
"HELLENIC CLASSICAL CHARTER SCHOOL",0.26206023235027,0.00155395852201278
"PS 288 SHIRLEY TANYHILL (THE)",0.262318034798428,0.00191231373673271
"HIGH SCHOOL OF TELECOMMUNICATIONS ARTS AND TECHNOLOGY",0.265633211411416,0.00401683617954248
"PS 222 KATHERINE R SNYDER",0.266161503678233,0.00287335726711798
"PS 309 GEORGE E WIBECAN PREPARATORY ACADEMY",0.266747463445306,0.000596172766306791
"PS 149 DANNY KAYE",0.268136420050981,0.00189602486333635
"ELIJAH STROUD MIDDLE SCHOOL",0.271108246307011,0.000557079470155526
"PS 316 ELIJAH STROUD",0.271315799988166,0.00169730060790076
"EAST NEW YORK MIDDLE SCHOOL OF EXCELLENCE",0.271368488067111,0.000866568064686374
"MILLENNIUM BROOKLYN HIGH SCHOOL",0.271800881565676,0.00218596680979157
"BROOKLYN HIGH SCHOOL OF THE ARTS",0.272916824955091,0.00308837039594993
"SUCCESS ACADEMY CHARTER SCHOOL-FORT GREENE",0.273267802459727,0.000948012431668176
"ACADEMY OF ARTS AND LETTERS",0.27428326413268,0.00171358948129712
"PS 95 GRAVESEND (THE)",0.27444606443807,0.0031502681148561
"BROOKLYN HIGH SCHOOL FOR LAW AND TECHNOLOGY",0.274908986245154,0.00196118035692179
"PS 345 PATROLMAN ROBERT BOLDEN",0.275719792676083,0.00167449618514585
"PS 26 JESSE OWENS",0.277180724992357,0.000742772626874035
"PS 159 ISAAC PITKIN",0.280538688549625,0.00244658878413333
"SECONDARY SCHOOL FOR LAW",0.282276818023465,0.00145296750695535
"JAMES MADISON HIGH SCHOOL",0.283349394196522,0.0124056059786681
"MS 839",0.283532674061586,0.00111741671499032
"PS 305 DR PETER RAY",0.286092887392964,0.000416995158946827
"JHS 383 PHILIPPA SCHUYLER",0.28612420610974,0.00297109050749614
"RACHEL CARSON HIGH SCHOOL FOR COASTAL STUDIES",0.287577150366374,0.00199050032903524
"URBAN ASSEMBLY SCHOOL FOR CRIMINAL JUSTICE",0.289175062243952,0.00178200274956183
"PS 13 ROBERTO CLEMENTE",0.289327525072218,0.00135523426657719
"PS 327 DR ROSE B ENGLISH",0.28943143835281,0.000726483753477674
"FREDERICK DOUGLASS ACADEMY VIII MIDDLE SCHOOL",0.293550193095688,0.00109461229223542
"PS 92 ADRIAN HEGEMAN",0.294104382964008,0.00123143882876485
"WILLIAMSBURG HIGH SCHOOL FOR ARCHITECTURE AND DESIGN",0.297354715614942,0.00188950931397781
"BRIGHTER CHOICE COMMUNITY SCHOOL",0.297962016876946,0.000814443669818021
"NEW BRIDGES ELEMENTARY SCHOOL",0.299126212452823,0.00123795437812339
"PS 261 PHILIP LIVINGSTON",0.299377275620891,0.00245310433349188
"NEW DAWN CHARTER HIGH SCHOOL",0.301828789316421,0.00070367933072277
"PS 11 PURVIS J BEHAN",0.301955462042196,0.00269743743443728
"W H MAXWELL CAREER AND TECHNICAL EDUCATION HIGH SCHOOL",0.30203174148076,0.0012021188566514
"PS 289 GEORGE V BROWER",0.30239917341121,0.00104900344672561
"PS/IS 155 NICHOLAS HERKIMER",0.303010105169553,0.00124121215280266
"PS 46 EDWARD C BLUM",0.307288718020144,0.000706937105402042
"COMMUNITY ROOTS CHARTER SCHOOL",0.308551306198196,0.0015409274232957
"BROOKLYN ACADEMY OF GLOBAL FINANCE (THE)",0.308742424469259,0.000348581890682113
"PS 40 GEORGE W CARVER",0.310701569421348,0.00095452798102672
"GEORGE WESTINGHOUSE CAREER & TECHNICAL ED HIGH SCHOOL",0.310980509298966,0.00257689977130422
"BROOKLYN SCHOLARS CHARTER SCHOOL",0.311220786539275,0.00226741117677337
"FORT GREEN PREPARATORY ACADEMY",0.311968474461538,0.000687390457326409
"JHS 57 WHITELAW REID",0.312434560569359,0.000524501723362805
"BROOKLYN PROSPECT CHARTER SCHOOL",0.313199934063804,0.00251825982707732
"PS 238 ANNE SULLIVAN",0.314140452681828,0.0017624561014862
"PS 270 JOHANN DEKALB",0.315135765997081,0.000316004143889392
"PS 23 CARTER G WOODSON",0.315741574669235,0.000824216993855837
"RED HOOK NEIGHBORHOOD SCHOOL",0.318226233651801,0.00037464408811629
"PS 295",0.31991811156152,0.0012835632236332
"PS 203 FLOYD BENNETT SCHOOL",0.320498033370644,0.00191231373673271
"BROOKLYN COLLEGE ACADEMY",0.320503770506603,0.00214361573896103
"URBAN ASSEMBLY SCHOOL FOR LAW AND JUSTICE",0.321446517726854,0.00143016308420044
"SUCCESS ACADEMY CHARTER SCHOOL-BEDFORD STUYVESANT 1",0.321639373444379,0.00247590875624678
"HIGH SCHOOL OF ENTERPRISE, BUSINESS & TECHNOLOGY",0.323056641236558,0.00271698408251292
"PS 224 HALE A WOODRUFF",0.325953712270097,0.00111415894031105
"PS 59 WILLIAM FLOYD",0.326335688739701,0.000980590178460897
"HIGH SCHOOL FOR GLOBAL CITIZENSHIP (THE)",0.327086120766161,0.000690648232005682
"CYPRESS HILLS COLLEGIATE PREPARATORY SCHOOL",0.327560701408497,0.000974074629102353
"SUCCESS ACADEMY CHARTER SCHOOL-BED STUY 2",0.327882214910816,0.00112719003902814
"PS 375 JACKIE ROBINSON SCHOOL",0.328225824581412,0.00100013682653653
"MS 394",0.328882687847273,0.00119234553261358
"PS 245",0.329140691949098,0.00093823910763036
"VAN SICLEN COMMUNITY MIDDLE SCHOOL",0.329407013666771,0.00101968347461216
"PS 158 WARWICK",0.329964145389139,0.00155070074733351
"PS 121 NELSON A ROCKEFELLER",0.33002113683183,0.00110764339095251
"PS 52 SHEEPSHEAD BAY",0.330451558673087,0.00242052658669916
"PS 147 ISSAC REMSEN",0.330736755689352,0.0010033946012158
"EAST NEW YORK FAMILY ACADEMY",0.330828114701228,0.00162562956495677
"BROOKLYN BROWNSTONE SCHOOL",0.330914142517433,0.000820959219176565
"PS 298 DR BETTY SHABAZZ",0.332181708568121,0.000693906006684954
"PERFORMING ARTS AND TECHNOLOGY HIGH SCHOOL",0.33219153584309,0.00126727435023684
"PS 41 FRANCIS WHITE",0.333109212328885,0.00130310987170883
"BEDFORD STUYVESANT COLLEGIATE CHARTER SCHOOL",0.333425913106632,0.00115651001114159
"PS 150 CHRISTOPHER",0.335712998941703,0.000501697300607901
"SOUTH BROOKLYN COMMUNITY HIGH SCHOOL",0.337747204157919,0.000501697300607901
"INTERNATIONAL HIGH SCHOOL AT LAFAYETTE",0.339885645713934,0.00109135451755615
"PS 251 PAERDEGAT",0.34106763987392,0.00145296750695535
"COMPASS CHARTER SCHOOL",0.343075825519148,0.000977332403781625
"BROOKLYN FRONTIERS HIGH SCHOOL",0.343975440567756,0.00056359501951407
"CHRISTOPHER AVENUE COMMUNITY SCHOOL",0.345270167894748,0.000772092598987484
"PS 236 MILL BASIN",0.346471311763745,0.00168101173450439
"BROOKLYN PREPARATORY HIGH SCHOOL",0.347989156644494,0.00171684725597639
"PAVE ACADEMY CHARTER SCHOOL",0.349278670305899,0.00155721629669206
"MS 246 WALT WHITMAN",0.349750381386298,0.00133242984382228
"HIGH SCHOOL FOR CIVIL RIGHTS",0.351037988646103,0.000713452654760586
"PS 361 EAST FLATBUSH EARLY CHILDHOOD SCHOOL",0.351269544006978,0.00190905596205344
"WORLD ACADEMY FOR TOTAL COMMUNITY HEALTH",0.35213370429143,0.000817701444497293
"SUMMIT ACADEMY CHARTER SCHOOL",0.354830424398162,0.0010620345454427
"IS 281 JOSEPH B CAVALLARO",0.355336072116855,0.00440776914105513
"IS 364 GATEWAY",0.355377139642965,0.00107832341883906
"ACADEMY FOR CONSERVATION AND THE ENVIRONMENT",0.356034836136664,0.000977332403781625
"CYPRESS HILLS ASCEND CHARTER",0.356147860966409,0.000403964060229738
"IS 228 DAVID A BOODY",0.356436881554461,0.00457065787501873
"FORT HAMILTON HIGH SCHOOL",0.357625150191462,0.0148326481147258
"MS 266 PARK PLACE COMMUNITY MIDDLE SCHOOL",0.358695541579184,0.000511470624645717
"PS 189 BILINGUAL CENTER (THE)",0.359175858669824,0.00342066341323569
"RESEARCH AND SERVICE HIGH SCHOOL",0.359742008077781,0.000807928120459477
"SUCCESS ACADEMY CHARTER SCHOOL-PROSPECT HEIGHTS",0.360995044811466,0.00204914027326214
"GREEN SCHOOL: AN ACADEMY FOR ENVIRONMENTAL CAREERS",0.361291311621987,0.000996879051857257
"PS 93 WILLIAM H PRESCOTT",0.361556168649,0.000654812710533689
"MADIBA PREP MIDDLE SCHOOL",0.362039630019665,0.000570110568872614
"PS 243  WEEKSVILLE SCHOOL (THE)",0.362102983810053,0.000690648232005682
"PS 31 SAMUEL F DUPONT",0.36639796224415,0.00172336280533493
"BROOKLYN STUDIO SECONDARY SCHOOL",0.368415521431152,0.00303950377576085
"DR SUSAN S MCKINNEY SECONDARY SCHOOL OF THE ARTS",0.369299168333319,0.00103597234800852
"PS 770 NEW AMERICAN ACADEMY",0.369765454643159,0.000902403586158367
"LA CIMA CHARTER SCHOOL",0.371090672783906,0.0012021188566514
"WEST BROOKLYN COMMUNITY HIGH SCHOOL",0.373114754874708,0.000732999302836219
"IS 68 ISAAC BILDERSEE",0.373486188021735,0.000941496882309632
"BEDFORD STUYVESANT NEW BEGINNINGS CHARTER SCHOOL",0.374310048713012,0.002286957824849
"PS 272 CURTIS ESTABROOK",0.374988099959267,0.00131288319574665
"PS 256 BENJAMIN BANNEKER",0.374991294920089,0.000739514852194763
"URBAN ACTION ACADEMY",0.376859795937337,0.00086005251532783
"PS 6",0.377176738013211,0.00209474911877195
"MS 907",0.377429362540198,0.000130310987170883
"BROOKLYN GARDENS ELEMENTARY SCHOOL",0.380865683359923,0.000866568064686374
"BROWNSVILLE COLLABORATIVE MIDDLE SCHOOL",0.384614309768822,0.000908919135516911
"RIVERDALE AVENUE MIDDLE SCHOOL",0.385504996759669,0.000430026257663915
"LYONS COMMUNITY SCHOOL",0.386422035879021,0.00153441187393715
"VISTA ACADEMY",0.386699470306674,0.0015409274232957
"PS 199 FREDERICK WACHTEL",0.386744447407296,0.00171684725597639
"HEBREW LANGUAGE ACADEMY CHARTER SCHOOL",0.386829132182244,0.0023455977690759
"ACADEMY FOR HEALTH CAREERS",0.387758758087948,0.000980590178460897
"KEY COLLEGIATE CHARTER SCHOOL",0.38817922467558,0.000368128538757745
"ACADEMY FOR YOUNG WRITERS",0.389291243845581,0.00180154939763746
"MATH AND SCIENCE EXPLORATORY SCHOOL (THE)",0.389969658271095,0.00177548720020329
"SCHOOL OF THE FUTURE BROOKLYN",0.390576404343702,0.000618977189061696
"DR JACQUELINE PEEK-DAVIS SCHOOL",0.390918875461605,0.000830732543214381
"SPRING CREEK COMMUNITY SCHOOL",0.391204250296191,0.00170707393193857
"BROWNSVILLE COLLEGIATE  CHARTER SCHOOL",0.391551177352818,0.00114999446178305
"PS 3 BEDFORD VILLAGE (THE)",0.392288010841278,0.00100013682653653
"PS 163 BATH BEACH",0.392479320227494,0.00197095368095961
"RONALD EDMONDS LEARNING CTR II",0.393320958142857,0.000524501723362805
"UFT CHARTER SCHOOL",0.395053536065874,0.000710194880081314
"ACHIEVEMENT FIRST EAST NEW YORK CHARTER SCHOOL",0.395926022764934,0.00357703659784075
"PS 299 THOMAS WARREN FIELD SCHOOL",0.396294353547906,0.000693906006684954
"ROADS CHARTER SCHOOL 1",0.397334089699712,0.000612461639703152
"FRESH CREEK SCHOOL (THE)",0.400393105132507,0.000592914991627519
"BROOKLYN COMMUNITY HIGH SCH-COMMUNICATION, ARTS & MEDIA",0.400717207683586,0.00138455423869064
"PS/IS 323",0.400828640777216,0.00177548720020329
"HIGH SCHOOL FOR SERVICE AND LEARNING AT ERASMUS",0.401766455145472,0.000944754656988904
"PS 146",0.402043816663852,0.00209149134409268
"BROOKLYN HIGH SCHOOL FOR LEADERSHIP AND COMMUNITY",0.402109180817161,0.000553821695476254
"FDNY HIGH SCHOOL FOR FIRE AND LIFE SAFETY",0.402592187316305,0.000905661360837639
"NEW UTRECHT HIGH SCHOOL",0.40296632179485,0.0110959805576007
"PS 380 JOHN WAYNE ELEMENTARY",0.403544144921027,0.00169730060790076
"PS 153 HOMECREST",0.404783619874814,0.0015865362688055
"TEACHERS PREPARATORY HIGH SCHOOL",0.405028473810307,0.000648297161175144
"PARKSIDE PREPARATORY ACADEMY",0.405926413817388,0.0015409274232957
"WILLIAMSBURG PREPARATORY SCHOOL",0.406149986774698,0.00223157565530138
"PS 273 WORTMAN",0.406587043912215,0.00102619902397071
"PS/IS 104 FORT HAMILTON SCHOOL (THE)",0.408861660057199,0.0040722183490901
"PS 124 SILAS B DUTCHER",0.409556603720108,0.000863310290007102
"PS 178 SAINT CLAIR MCKELWAY",0.410601431599199,0.000895888036799823
"SCHOOL FOR LEGAL STUDIES",0.410856944596068,0.000974074629102353
"PS 209 MARGARET MEAD",0.411121623388403,0.00217619348575375
"SUCCESS ACADEMY CS - BERGEN BEACH",0.411304288332286,0.00180154939763746
"PS 18 EDWARD BUSH",0.411438672580116,0.000579883892910431
"PS 192 MAGNET SCHOOL FOR MATH AND SCIENCE INQUIRY",0.411698797683953,0.00198724255435597
"MAGNET SCHOOL OF MATH, SCIENCE & DESIGN TECH",0.412752402533081,0.00308185484659139
"RIVERDALE AVENUE COMMUNITY SCHOOL",0.413096472370582,0.000990363502498713
"PS 130 THE PARKSIDE",0.41333725201672,0.00250522872836023
"HIGH SCHOOL FOR MEDICAL PROFESSIONS",0.413741577052666,0.00151486522586152
"PS 225 EILEEN E ZAGLIN (THE)",0.413979365757752,0.00309814371998775
"PS 99 ISAAC ASIMOV",0.415184198049959,0.00266485968764456
"HIGH SCHOOL FOR YOUTH AND COMMUNITY DEVELOPMENT",0.416333658548305,0.00148554525374807
"EAST BROOKLYN COMMUNITY HIGH SCHOOL",0.417241781842044,0.000579883892910431
"MS 51 WILLIAM ALEXANDER",0.418603450815335,0.00369431648629454
"BROOKLYN ACADEMY OF SCIENCE AND THE ENVIRONMENT",0.419318865945709,0.00123143882876485
"HS FOR PUBLIC SERVICE-HEROES OF TOMORROW",0.419553205663528,0.00150834967650297
"PS 226 ALFRED DE B MASON",0.421724743859658,0.0031274636921012
"JOHN ERICSSON MIDDLE SCHOOL 126",0.422045454760233,0.00120537663133067
"BROOKLYN ENVIRONMENTAL EXPLORATION SCHOOL (BEES)",0.423013563616348,0.000322519693247936
"PS 190 SHEFFIELD",0.423158532871586,0.000531017272721349
"PS 214 MICHAEL FRIEDSAM",0.424643751334073,0.00253454870047368
"ACHIEVEMENT FIRST ASPIRE CHARTER SCHOOL",0.425032293495856,0.00207846024537559
"PS 184 NEWPORT",0.42580788989403,0.00160934069156041
"HYDE LEADERSHIP CHARTER SCHOOL OF BROOKLYN",0.42708306179092,0.00148554525374807
"PS 217 COLONEL DAVID MARCUS SCHOOL",0.428029300761728,0.00355423217508584
"PS 297 ABRAHAM STOCKTON",0.429378991512746,0.000609203865023879
"PS 308 CLARA CARDWELL",0.432137322706358,0.000739514852194763
"PS 250 GEORGE H LINDSEY",0.432579817524704,0.00139106978804918
"PS 191 PAUL ROBESON",0.435517263406626,0.000482150652532268
"BROOKLYN CHARTER SCHOOL (THE)",0.435764257097794,0.000680874907967865
"SCIENCE, TECH & RESEARCH HIGH SCHOOL AT ERASMUS",0.436442422267796,0.00186344711654363
"BROOKLYN LANDMARK ELEMENTARY SCHOOL",0.437061582575897,0.00110112784159396
"PS 253",0.440128721931922,0.00292548166198633
"BROOKLYN LABORATORY CHARTER SCHOOL",0.44107459477546,0.00223809120465992
"PS 264 BAY RIDGE ELEMENTARY SCHOOL FOR THE ARTS",0.441151021684775,0.00150834967650297
"BROOKLYN EMERGING LEADERS ACADEMY CS",0.442050729648531,0.000377901862795562
"PS 284 LEW WALLACE",0.44236046830919,0.000762319274949667
"PS 335 GRANVILLE T WOODS",0.442677258023286,0.000664586034571505
"PS 109",0.444051023243415,0.00179829162295819
"URBAN ASSEMBLY SCHOOL OF MUSIC AND ART AT WATERS EDGE (THE)",0.444076753435974,0.000687390457326409
"ACORN COMMUNITY HIGH SCHOOL",0.444771755161526,0.000495181751249357
"PS 177 MARLBORO (THE)",0.447338704873663,0.00295480163409978
"IS 340",0.449244883609805,0.000664586034571505
"PS 16 LEONARD DUNKLY",0.449351520179638,0.000693906006684954
"LIBERTY AVENUE MIDDLE SCHOOL",0.449890998192876,0.00158327849412623
"PS 114 RYDER ELEMENTARY",0.451755854976927,0.00157024739540914
"PS 399 STANLEY EUGENE CLARKE",0.4538116294745,0.00109461229223542
"EXPLORE EXCEED CHARTER SCHOOL",0.45660789586605,0.00162562956495677
"PS 748 BROOKLYN SCHOOL FOR GLOBAL SCHOLARS",0.458031495652341,0.00173313612937275
"PS 138",0.458053029935334,0.00166146508642876
"PS 161 CROWN (THE)",0.45860672042781,0.00106855009480124
"BEDFORD ACADEMY HIGH SCHOOL",0.458858942373095,0.00117605665921722
"PS 115 DANIEL MUCATEL SCHOOL",0.458878408703489,0.0026485708142482
"PS 306 ETHAN ALLEN",0.459139878593034,0.000863310290007102
"NEW VISIONS CHARTER HIGH SCHOOL FOR ADVANCE MATH AND SCIENCE III",0.460027081963262,0.00129333654767102
"PS 230 DORIS L COHEN",0.463301246932686,0.00337505456772588
"EXCELLENCE GIRLS CHARTER SCHOOL",0.46397573306138,0.00470422663686889
"HIGH SCHOOL FOR INNOVATION IN ADVERTISING AND MEDIA",0.464246499869125,0.000772092598987484
"COMMUNITY PARTNERSHIP CHARTER SCHOOL",0.46480641148488,0.00132265651978447
"BENJAMIN BANNEKER ACADEMY",0.465062611372573,0.00265834413828602
"NEW VOICES SCHOOL OF ACADEMIC AND CREATIVE ARTS",0.465881036158146,0.00188625153929854
"MS 267 MATH, SCIENCE & TECHNOLOGY",0.467538373687189,0.000768834824308212
"SUNSET PARK HIGH SCHOOL",0.47001622750593,0.00396471178467412
"JUAN MOREL CAMPOS SECONDARY SCHOOL",0.470903695740036,0.0016451762130324
"BROOKLYN SCHOOL FOR MUSIC & THEATER",0.471707095990886,0.000967559079743809
"SEEALL ACADEMY (THE)",0.471821505001497,0.00344672561066986
"PS 112 LEFFERTS PARK",0.474458797740036,0.00215990461235739
"SUCCESS ACADEMY CHARTER SCH-NYC 10",0.475469516131447,0.00112393226434887
"HEBREW LANGUAGE ACADEMY CHARTER 2",0.476772893782161,0.000759061500270395
"URBAN DOVE TEAM CHARTER SCHOOL",0.477482859714051,0.00095452798102672
"PS 135 SHELDON A BROOKNER",0.479609166672459,0.0015637318460506
"IS 392",0.480780479898446,0.00101316792525362
"ACADEMY OF HOSPITALITY AND TOURISM",0.481316547941741,0.000612461639703152
"PS 165 IDA POSNER",0.481594736662421,0.000501697300607901
"PS/IS 30 MARY WHITE OVINGTON",0.482164939225883,0.00323497025651718
"PS 48 MAPLETON",0.48482991068711,0.00175919832680692
"CONSELYEA PREPARATORY SCHOOL",0.484988641098926,0.00158979404348478
"PS 164 CAESAR RODNEY",0.487755711923639,0.00211429576684758
"UNITY PREPARATORY CHARTER SCHOOL OF BROOKLYN",0.487768304822576,0.00167123841046658
"PS 84 JOSE DE DIEGO",0.487770141679757,0.00231627779696245
"ALL CITY LEADERSHIP SECONDARY SCHOOL",0.488389730129594,0.00140735866144554
"BROOKLYN LATIN SCHOOL (THE)",0.488399539405195,0.00228370005016973
"BROOKLYN EXCELSIOR CHARTER SCHOOL",0.489144061690825,0.00205565582262068
"PROGRESS HIGH SCHOOL FOR PROFESSIONAL CAREERS",0.490240268410255,0.00217293571107448
"PS 215 MORRIS H WEISS",0.49056130960559,0.00259970419405912
"ACHIEVEMENT FIRST BUSHWICK CHARTER SCHOOL",0.490886072892185,0.00297434828217541
"VICTORY COLLEGIATE HIGH SCHOOL",0.490943659299745,0.00113696336306596
"SUCCESS ACADEMY CHARTER SCHOOL - BENSONHURST",0.4919156600845,0.00165494953707022
