"entity_name","ls","p"
"IS 61 WILLIAM A MORRIS",0.338792976433828,0.0161995979661819
"CONCORD HIGH SCHOOL",0.38364361495404,0.00265207182553759
"HARBOR VIEW SCHOOL (THE)",0.404954128261158,0.00444264261220629
"PS 16 JOHN J DRISCOLL",0.427728511762584,0.0073987736279329
"IS 49 BERTHA A DREYFUS",0.432949918125949,0.0091217757056707
"PS 21 MARGARET EMERY-ELM PARK",0.451251685503483,0.00584469332252234
"PS 5 HUGUENOT",0.451906368061495,0.00528725147384246
"PS 19 CURTIS SCHOOL (THE)",0.456986396238923,0.0085474416797581
"PS 74 FUTURE LEADERS ELEMENTARY SCHOOL",0.479980196598485,0.00498319228365344
"JOHN W LAVELLE PREPARATORY CHARTER SCHOOL",0.486867657613432,0.0127535938107063
"EAGLE ACADEMY OF STATEN ISLAND",0.525205237397937,0.00462845656176625
"PS 18 JOHN G WHITTIER",0.609766409541425,0.00771972499535465
"PS 44 THOMAS C BROWN",0.633253857254414,0.0119258771263028
"PS 78",0.634531859529288,0.0127198094562408
"NEW WORLD PREPARATORY CHARTER SCHOOL",0.638786729396758,0.00695957701988209
"PS 20 PORT RICHMOND",0.640819833592905,0.00756769540026014
"STATEN ISLAND TECHNICAL HIGH SCHOOL",0.699008851327236,0.0225003800739877
"PS 31 WILLIAM T DAVIS",0.712002730749471,0.0059629385631514
"PS 57 HUBERT H HUMPHREY",0.733178381749523,0.00959475666818696
